timestamp,cid,activate/deactivate,bid/ask,orderid,price,qty
09:32:15:262,XOJB_190,activate,ask,AXICHMSEZJ,13921,180
09:32:15:866,GYWV_414,activate,ask,FSIOUQVEMR,13507,360
09:32:16:361,HPOX_202,activate,bid,VLZJGNTNDD,13232,150
09:32:16:793,TCUR_853,activate,bid,ZKSHCZRWLE,13462,192
09:32:17:146,TCUR_853,deactivate,ask,CUKLZNEHQN,None,None
09:32:17:750,PLFG_686,activate,ask,UCORHGZMTX,13507,32
09:32:17:774,GYWV_414,activate,ask,DQWKYDCTLR,13619,320
09:32:18:215,YIZD_457,activate,bid,CBIOZXKRFR,13308,8
09:32:18:823,GHXZ_344,activate,ask,NTPRVHYTBK,13618,12
09:32:18:883,QQKN_297,activate,bid,IPFJSCDPPN,13488,360
09:32:19:557,GZTK_332,activate,ask,ZCUVZHVWOR,13519,60
09:32:20:179,TKNN_074,activate,ask,EVWIBPXQWX,13517,20
09:32:20:832,GMCR_054,activate,bid,HUXMVWBRSF,13453,288
09:32:21:228,GMCR_054,deactivate,bid,JMMEBXMWMB,None,None
09:32:21:459,BFDD_288,activate,ask,BNNRPYDQUN,13815,72
09:32:21:471,MUMV_408,activate,bid,KXQWERXHTM,13319,99
09:32:22:099,FFLO_530,activate,bid,LGTNTJFOKM,13458,144
09:32:22:450,YKYS_500,activate,ask,GDODPWGFKN,13509,60
09:32:22:701,KDVX_065,activate,ask,YXMLFHYUXD,13665,30
09:32:22:987,PMWA_283,activate,ask,AOSEBAJWXC,13512,240
09:32:23:514,TLKP_290,activate,bid,NELFQCIWYD,13327,66
09:32:23:762,TLKP_290,deactivate,bid,FTBYWTZZIE,None,None
09:32:24:250,MCWL_141,activate,ask,SULDXRLVJT,13967,240
09:32:24:828,KZQQ_502,activate,ask,KRPVPSNCQO,13564,90
09:32:25:472,WXPU_028,activate,ask,EGHLHLSRHR,13527,120
09:32:25:474,JHNQ_723,activate,bid,RJRCCLCOGB,13287,108
09:32:25:597,JHNQ_723,activate,bid,VQIDESMWNE,13447,60
09:32:25:888,AIWX_780,activate,bid,XYUSSZPDYK,13467,504
09:32:26:144,ROEX_888,activate,ask,DASLCERTAD,13530,60
09:32:26:626,LZHC_008,activate,ask,QCGKXMQRAB,13507,36
09:32:26:840,TKNN_074,activate,bid,CZXXXCAMXN,13331,108
09:32:27:463,RBLJ_404,activate,bid,IBAGNOBLBS,13216,256
09:32:27:523,ZEWX_502,activate,ask,SXPKPYRLDG,13532,45
09:32:27:934,BDUV_963,activate,bid,IAFOXDQCVK,13469,72
09:32:28:147,AIWX_780,activate,bid,DCFZMPLMYJ,13341,72
09:32:28:238,ILQT_147,activate,ask,QWTWUVBNVM,13507,54
09:32:28:671,GMCR_054,activate,bid,XCKQBZMEGJ,13462,432
09:32:29:173,ONGP_558,activate,bid,NJWRYJTGTG,13505,300
09:32:29:388,YKYS_500,activate,ask,RMNAWTVSWG,13789,45
09:32:29:412,TCUR_853,activate,ask,DLZLTQSTQS,13628,48
09:32:29:884,AHPS_810,activate,bid,NPAWPZRYVN,13197,288
09:32:30:377,EDAZ_814,activate,bid,DZCTFBDVKI,13493,252
09:32:30:958,FJGE_609,activate,bid,VEORWFFFST,13301,72
09:32:31:488,FJGE_609,deactivate,bid,CXWFQXNHJB,None,None
09:32:31:751,TOEY_561,activate,bid,VJOYLUJSAS,13498,243
09:32:32:400,ZVJA_679,activate,bid,YYUMUSASOJ,13505,60
09:32:32:834,ZVJA_679,deactivate,bid,ELVVOCVODL,None,None
09:32:33:317,ZTBU_684,activate,ask,HHIZRNIBKN,13515,126
09:32:33:937,ZBVS_913,activate,bid,DGLEVWXBZQ,13403,240
09:32:34:573,VDYK_729,activate,bid,QMBBPHCPPB,12794,360
09:32:34:758,TSAO_461,activate,ask,JBMJLAJMCM,13508,96
09:32:34:866,TSAO_461,deactivate,bid,DCFZMPLMYJ,None,None
09:32:35:230,JVMG_863,activate,bid,BYGOHUITEA,13411,48
09:32:35:554,BFDD_288,activate,bid,EHBBZJHOWS,13445,135
09:32:35:621,YKYS_500,activate,bid,EXXHFCXEZS,13461,48
09:32:35:734,ZABL_910,activate,bid,IBFUBVTJCW,13186,144
09:32:36:372,DOTZ_154,activate,bid,QPCNGSSDJE,13505,112
09:32:36:536,ILQT_147,activate,bid,CBOCPLVXDA,13304,60
09:32:36:985,TCUR_853,activate,ask,XGNNVAUBDC,13559,180
09:32:37:505,LMCM_188,activate,bid,AVXVHVITDO,13327,96
09:32:38:073,TSDU_755,activate,bid,QBOFBFSVJM,13474,224
09:32:38:256,TSDU_755,deactivate,bid,TGKVZYFRDH,None,None
09:32:38:567,SGQU_037,activate,ask,SWLROOBVNE,13509,288
09:32:39:082,MUMV_408,activate,bid,FMQVUSQKYJ,13283,168
09:32:39:402,XOJB_190,activate,ask,THNHKJZIEK,13555,180
09:32:40:066,KZQQ_502,activate,bid,FEQLDFEBHH,13448,126
09:32:40:452,TLKP_290,activate,ask,FOCCRHZAPB,13819,112
09:32:40:650,ONGP_558,activate,ask,KFQCKWDWUI,13561,210
09:32:41:084,KIUK_592,activate,bid,LOGXFWQOZQ,13355,448
09:32:41:450,TOEY_561,activate,ask,EZPTAOSCSE,13509,72
09:32:41:477,GOKJ_013,activate,ask,FDONPYXIBW,14029,72
09:32:41:661,VBWU_693,activate,ask,LUOHKZLGCL,13522,648
09:32:42:190,VDYK_729,activate,bid,KMVCJOMXMC,13468,216
09:32:42:585,VDYK_729,deactivate,bid,LFEHWSTPWN,None,None
09:32:42:769,CLPE_513,activate,ask,IRJVJUJJYX,13511,84
09:32:43:197,AHPS_810,activate,ask,ULYAJAVSSC,13508,108
09:32:43:467,KIUK_592,activate,ask,UYXLLPJYPT,13765,288
09:32:43:583,AJWE_569,activate,ask,NSMPHTMEUB,13531,90
09:32:43:717,AJWE_569,deactivate,ask,PDEZSZGIHL,None,None
09:32:43:853,ESUD_912,activate,bid,OHKQUOOGDB,13506,144
09:32:44:185,MDWV_305,activate,bid,NQOFAJYGSN,13430,144
09:32:44:222,ZABL_910,activate,bid,RBTLNGILEF,13311,72
09:32:44:683,MDWV_305,activate,bid,RDHTCVHMWD,13381,24
09:32:45:012,TCUR_853,activate,ask,ZUQJJGZXSG,13509,90
09:32:45:711,VSND_685,activate,ask,RSZIPKFBWO,13516,112
09:32:45:982,LZHC_008,activate,bid,FBPWYYRCIM,13459,112
09:32:46:297,SGQU_037,activate,bid,RTBLFBRSUD,13380,72
09:32:46:822,GFKB_410,activate,bid,AOEVRKKJLE,13448,64
09:32:46:963,PMWA_283,activate,bid,LLUUOVIVUN,13411,176
09:32:47:259,LVZD_988,activate,bid,BHWFSEQYEV,13482,120
09:32:47:569,EAVH_368,activate,ask,CINMVUNOQK,13553,120
09:32:47:742,YLKV_982,activate,ask,FQFTYEAZZQ,13518,56
09:32:48:428,ZVJA_679,activate,ask,SBTECCQQKC,13869,72
09:32:48:472,LZHC_008,activate,ask,EDUJDTQAVV,13999,225
09:32:48:669,MUMV_408,activate,ask,GTTEJTLPAL,13551,96
09:32:48:695,PCSH_366,activate,ask,KDRGIINCQX,13535,180
09:32:48:905,DOTZ_154,activate,ask,WSLXYCKWKB,13508,180
09:32:49:195,PLPT_189,activate,ask,SFBSSQZPTV,13600,420
09:32:49:604,GUDK_472,activate,ask,WLEBXAGGXJ,13595,30
09:32:50:116,TSDU_755,activate,ask,LVBSAYRLMV,13508,240
09:32:50:799,TSDU_755,activate,ask,NCXLWTRXQM,13630,150
09:32:51:127,PLFG_686,activate,ask,INFNFHQQQC,13512,126
09:32:51:224,AIWX_780,activate,ask,HYOUGTSEAE,13593,24
09:32:51:900,GZTK_332,activate,ask,CYTZBYDDUL,13709,180
09:32:51:953,DAAN_057,activate,ask,GVJZPTSPQO,13515,240
09:32:52:118,AHPS_810,activate,ask,KBCJPWHBSI,13683,400
09:32:52:571,ZABL_910,activate,bid,SNVMDPHRZP,13451,280
09:32:52:675,GZTK_332,activate,ask,KENYXWTZTU,13712,84
09:32:52:902,NCDC_493,activate,ask,VUTECSVECX,13523,320
09:32:53:550,PMWA_283,activate,bid,ATJUVIHTXP,13506,144
09:32:54:151,PMWA_283,deactivate,ask,AXICHMSEZJ,None,None
09:32:54:397,ONGP_558,activate,ask,BECRNRROZC,13701,32
09:32:54:662,WNPO_051,activate,ask,PTEGLTWLFR,13731,50
09:32:54:826,BDUV_963,activate,ask,LLIROOMKTA,13511,525
09:32:55:302,KDVX_065,activate,ask,YUIKBPOEIR,13606,144
09:32:55:895,TKNN_074,activate,ask,JRBUFRHVQU,13509,54
09:32:55:948,LVZD_988,activate,bid,GHITFMLKVG,13411,56
09:32:56:327,KZQQ_502,activate,bid,OBOFQGRRMA,13508,900
09:32:56:403,TSDU_755,activate,ask,PVUNYJSAMX,13653,3
09:32:57:066,ZTBU_684,activate,ask,ZYSDNDWHYJ,13705,96
09:32:57:358,HPOX_202,activate,ask,QJQMJDNKIF,13581,240
09:32:57:445,AHPS_810,activate,bid,OZBFQALWWY,13459,72
09:32:57:718,BFDD_288,activate,bid,SJYHTUFXNE,13457,192
09:32:58:139,YXZW_561,activate,bid,UGRGZISMXF,13450,25
09:32:58:593,CLPE_513,activate,bid,JZOLDRXZHX,13500,384
09:32:58:792,TOEY_561,activate,bid,LBRVNNPOJP,13458,150
09:32:58:918,PMWA_283,activate,ask,ZBYXLIEBFA,13755,189
09:32:58:945,LZHC_008,activate,ask,BNINNHDBBJ,14064,42
09:32:59:020,ZABL_910,activate,bid,RRLFXWXDQF,13508,72
09:32:59:697,ZEWX_502,activate,bid,HFGIBIUMJF,13508,24
09:33:00:356,TSAO_461,activate,ask,JOZBIHMZTB,13534,28
09:33:00:399,RJHA_711,activate,ask,ASYACPOEIA,13734,225
09:33:00:598,TSDU_755,activate,ask,BFAJMUDNZV,13672,48
09:33:01:087,YKYS_500,activate,ask,CBUUORLCXU,13510,840
09:33:01:346,LVZD_988,activate,ask,TCZZNHELJJ,13531,96
09:33:01:597,SIYH_686,activate,ask,MASBCPEDOJ,13548,126
09:33:02:001,ZAXI_217,activate,ask,DUJQZJTPRI,13510,180
09:33:02:035,ZAXI_217,deactivate,bid,SNVMDPHRZP,None,None
09:33:02:502,VCIO_035,activate,bid,SPDFVOHNJJ,13504,108
09:33:02:964,VCIO_035,deactivate,bid,KEJJFLUIVV,None,None
09:33:03:386,VCIO_035,deactivate,ask,UYXLLPJYPT,None,None
09:33:03:983,NKSJ_645,activate,ask,QBATXHJZZL,13514,30
09:33:04:027,KZQQ_502,activate,ask,GVQASJUHHH,13509,80
09:33:04:034,FZSQ_738,activate,bid,PXBASOAZDV,13387,216
09:33:04:147,QQKN_297,activate,bid,UNEQXDATMO,13411,192
09:33:04:223,GUDK_472,activate,ask,MBJFZOUYZX,13509,80
09:33:04:271,SUEP_957,activate,ask,OIDZCUUFZC,13523,540
09:33:04:513,SUEP_957,deactivate,bid,NELMPLLVYG,None,None
09:33:04:729,JVMG_863,activate,bid,YBGIPEOAMV,13506,720
09:33:04:803,TKNN_074,activate,ask,FPZWXGJTCO,13818,36
09:33:05:452,GFKB_410,activate,bid,AEMVEZMTXP,13278,81
09:33:05:461,VXLP_960,activate,ask,BVKODPIGAS,13614,140
09:33:05:924,EDAZ_814,activate,bid,FBLPAYAOBV,13482,672
09:33:06:247,LZHC_008,activate,bid,SMITGWGQQX,12914,24
09:33:06:596,EAVH_368,activate,ask,XJPRWXUERT,13594,360
09:33:07:004,TFST_877,activate,bid,PORSRDFDGB,13491,324
09:33:07:359,KIUK_592,activate,ask,VMLEOEVZXD,13769,18
09:33:07:783,VDYK_729,activate,ask,BRWJRILJEK,13775,24
09:33:08:228,FZSQ_738,activate,ask,WXESJPWVEY,13787,144
09:33:08:649,GUDK_472,activate,bid,QHDHPWODIF,13508,180
09:33:08:995,FJGE_609,activate,bid,UDTEAJGEGG,13282,32
09:33:09:427,VXLP_960,activate,bid,QTMTWQQCHH,13263,72
09:33:09:802,YKYS_500,activate,ask,ZNLVWVPEYE,13532,126
09:33:10:000,YKYS_500,deactivate,ask,DQWKYDCTLR,None,None
09:33:10:682,TCUR_853,activate,bid,BRGVPKFNRE,13472,360
09:33:11:117,GHXZ_344,activate,ask,QAGRQGVCAT,13543,8
09:33:11:629,LWCA_600,activate,ask,TOETZRQLHQ,13513,36
09:33:12:024,YXZW_561,activate,bid,DOSFDACYRR,13359,210
09:33:12:721,YXZW_561,deactivate,ask,WLEBXAGGXJ,None,None
09:33:13:125,SYIY_540,activate,ask,KDWUIGGMKD,14006,450
09:33:13:789,HPOX_202,activate,bid,LRBEJBFQQK,13065,72
09:33:13:833,VXLP_960,activate,ask,RPPZRVAQNQ,13563,36
09:33:14:282,GZTK_332,activate,ask,UXMLZHTLMJ,13530,288
09:33:14:834,LQLX_167,activate,ask,XQMYKXZWHI,13709,72
09:33:15:234,LWCA_600,activate,bid,RASGOEIUAL,13280,480
09:33:15:407,EDAZ_814,activate,bid,WWEXLRLFPK,13430,144
09:33:15:567,FFLO_530,activate,bid,MZHKPNNGLN,13505,240
09:33:15:570,WQMD_156,activate,bid,QMPVWSBUOH,13460,108
09:33:16:030,JVMG_863,activate,ask,RDNNQZFIJZ,13514,140
09:33:16:055,LAQV_775,activate,ask,NONILEKAHH,13821,108
09:33:16:747,KDVX_065,activate,bid,ZPLFOAYQIS,13239,160
09:33:17:026,DOTZ_154,activate,bid,QJWLOCCALK,13509,128
09:33:17:232,YLKV_982,activate,ask,CFPBDRLSYX,13511,144
09:33:17:508,WQMD_156,activate,ask,AVMDLMGDPT,13699,84
09:33:17:519,PCSH_366,activate,bid,YXKDOMSJDK,13323,16
09:33:17:749,NKSJ_645,activate,ask,WUPNMOMCYO,13741,45
09:33:18:306,ONGP_558,activate,bid,YGXTHIEPUF,13189,80
09:33:18:987,JHTZ_953,activate,ask,RFXRGIGPXH,13510,378
09:33:19:149,MDWV_305,activate,bid,EOQLTNIHWV,13494,700
09:33:19:351,ZBVS_913,activate,ask,JLWRFLDUEE,13510,48
09:33:19:727,TOEY_561,activate,bid,XPYKNIBCPF,13485,18
09:33:20:427,GYWV_414,activate,bid,OBXTIAUURN,13352,24
09:33:20:735,PMWA_283,activate,bid,WYTMGOPRQE,13196,96
09:33:21:282,ONGP_558,activate,bid,ILJJTAFCIE,13506,72
09:33:21:519,NFCJ_991,activate,bid,MBFBWELEXQ,13509,112
09:33:21:733,GOKJ_013,activate,ask,FVBXXIAJZP,13634,108
09:33:21:972,PLFG_686,activate,bid,XTMFJVFMYY,13509,180
09:33:22:345,TKNN_074,activate,ask,RERXNZABQZ,13532,224
09:33:22:590,DOTZ_154,activate,ask,TAOUXHTCHP,13561,224
09:33:23:140,PUUJ_280,activate,ask,WNUFTLQMUK,13627,36
09:33:23:765,YIZD_457,activate,ask,MGBTGGPGEQ,14043,168
09:33:24:429,ZEWX_502,activate,bid,DIVLJXEDSX,13496,112
09:33:24:761,KIUK_592,activate,ask,ITGICPESQT,13560,40
09:33:25:160,ZVJA_679,activate,ask,AWVCXRDHVG,13511,375
09:33:25:849,ZTBU_684,activate,ask,ZHWLBEPBBE,13518,432
09:33:25:998,JHTZ_953,activate,bid,LRPYOOSDVO,13506,120
09:33:26:183,LVBW_250,activate,ask,LYQNLNJNPI,13517,175
09:33:26:322,JVMG_863,activate,ask,IJMCESYZRF,13654,252
09:33:26:822,DJGA_355,activate,bid,KTPURJEPFC,13472,180
09:33:27:323,YCMY_801,activate,bid,APCMSYJQZL,13350,56
09:33:27:518,JHTZ_953,activate,ask,MNMZYLPZNV,13510,90
09:33:27:729,JHTZ_953,deactivate,ask,ZPCMVBWDDP,None,None
09:33:27:791,GYWV_414,activate,bid,PHWYUBAPKQ,13507,168
09:33:28:252,JHTZ_953,activate,ask,QOHUHLPYXV,13662,168
09:33:28:288,AJWE_569,activate,ask,OUUDXLNAKV,13614,162
09:33:28:960,XPKU_205,activate,bid,KECDNMXCCU,13391,160
09:33:29:529,XPKU_205,deactivate,bid,EHBBZJHOWS,None,None
09:33:29:567,ZAXI_217,activate,bid,JDBPIFLGIP,13251,198
09:33:29:747,CLPE_513,activate,bid,LXGPRUSABD,13506,144
09:33:29:921,AHPS_810,activate,ask,BGHOPEYZKY,13562,60
09:33:30:222,LAQV_775,activate,bid,WUSSBWMJPI,13506,420
09:33:30:626,VDYK_729,activate,bid,EAHZDEGFIZ,13405,72
09:33:30:879,VDYK_729,deactivate,ask,YHITDHOCNM,None,None
09:33:31:150,CIUN_584,activate,bid,QNWIXPAJFF,13510,36
09:33:31:760,AJWE_569,activate,bid,IAWATRVYLM,13508,108
09:33:32:437,LWCA_600,activate,ask,ORYYXTRYHJ,13659,24
09:33:33:007,FFLO_530,activate,bid,LBCSECCZQR,13469,36
09:33:33:222,PMWA_283,activate,ask,KMMIWTMFPG,13511,264
09:33:33:651,PMWA_283,deactivate,ask,LVBSAYRLMV,None,None
09:33:33:786,JHTZ_953,activate,bid,ZYONZRGJWC,13509,63
09:33:34:183,GYWV_414,activate,bid,GLDFWBUKWC,13510,216
09:33:34:492,RBLJ_404,activate,ask,RKRJIMEOAJ,13518,300
09:33:34:703,ONGP_558,activate,ask,JXZLJOAMTR,13517,144
09:33:35:304,MDWV_305,activate,ask,RJSKVKUGEC,13816,96
09:33:35:500,RWFP_299,activate,ask,SCCLBLPFAW,13806,120
09:33:35:990,XPKU_205,activate,bid,UFSNOTKNGR,13483,36
09:33:36:590,YKYS_500,activate,bid,SSRGNXSKMY,13402,60
09:33:37:120,GYWV_414,activate,ask,NSAQCSZVXR,13727,64
09:33:37:300,GYWV_414,deactivate,bid,UGRGZISMXF,None,None
09:33:37:411,PLFG_686,activate,bid,UHPDPQKIRZ,13484,560
09:33:37:524,VXLP_960,activate,ask,XUKUQQQKDH,13521,280
09:33:37:670,YCMY_801,activate,ask,BYWHSGICPF,13605,32
09:33:37:994,LWCA_600,activate,ask,KCACSNTVVV,13734,100
09:33:38:103,JHNQ_723,activate,bid,UJTQKDDTET,13354,40
09:33:38:736,VCIO_035,activate,ask,UFKRIMTJAM,13511,108
09:33:39:371,GFKB_410,activate,ask,SAKLRBNOPS,13561,300
09:33:39:631,WXCX_121,activate,bid,DOTQKPAYTW,13159,360
09:33:39:646,GMCR_054,activate,ask,BPWMFYQEXR,13511,80
09:33:39:786,GMCR_054,deactivate,ask,JSUZWDNTNU,None,None
09:33:40:163,HPOX_202,activate,bid,EZSAYEDAIK,13386,12
09:33:40:460,KIUK_592,activate,bid,DEEFLPNAYY,13416,16
09:33:41:001,NFCJ_991,activate,bid,ZIJHRUIKWC,13396,60
09:33:41:314,GZTK_332,activate,ask,PNLXSGUNJD,13511,150
09:33:41:723,GUDK_472,activate,ask,ZTQPUZYUAL,13514,40
09:33:41:841,TKNN_074,activate,ask,WBFOIQVFUG,13853,56
09:33:42:399,EDAZ_814,activate,bid,CVXBEDIVYH,13447,20
09:33:43:061,EDAZ_814,deactivate,bid,DZCTFBDVKI,None,None
09:33:43:635,LVBW_250,activate,bid,ODDYMKRBHD,13252,144
09:33:44:231,ESUD_912,activate,bid,FMRVGBPCBI,13447,288
09:33:44:290,LQLX_167,activate,ask,RBEDLAFASF,13525,200
09:33:44:403,PCSH_366,activate,bid,INEVGNDSTL,13475,60
09:33:44:861,PCSH_366,deactivate,bid,NJWRYJTGTG,None,None
09:33:45:464,PUUJ_280,activate,bid,LSCVOVMPKE,13367,360
09:33:46:091,VBWU_693,activate,ask,ZLSKCMDBSB,13511,12
09:33:46:732,MDWV_305,activate,bid,MKTLKCTFZK,13449,120
09:33:46:989,QQKN_297,activate,bid,ALKHOMWJFJ,13302,30
09:33:47:569,FJGE_609,activate,bid,SPLMVIJZBN,13503,80
09:33:47:741,SIYH_686,activate,bid,QCYFXUJJLE,13337,60
09:33:48:104,GYWV_414,activate,ask,QWWSGWUBUT,13512,297
09:33:48:430,BDUV_963,activate,ask,FHMYSIEDUJ,13528,288
09:33:49:027,DAAN_057,activate,bid,RCPMMQAEOM,13509,96
09:33:49:478,DAAN_057,deactivate,bid,NQOFAJYGSN,None,None
09:33:49:786,MUMV_408,activate,bid,CFAUZUYLZS,13421,216
09:33:50:459,LFDQ_061,activate,ask,FGPKRIFVJF,13948,168
09:33:50:702,PUUJ_280,activate,ask,SAZSRWRNWQ,13515,144
09:33:51:220,RPVI_427,activate,bid,WWVDWMUNIP,13225,5
09:33:51:875,VDYK_729,activate,bid,DMVZNVJOKE,12818,5
09:33:52:527,VDYK_729,deactivate,bid,DOSFDACYRR,None,None
09:33:53:102,JHNQ_723,activate,bid,XPNVZZPWYG,13441,15
09:33:53:628,YLKV_982,activate,ask,UTGLYMCVNZ,13528,108
09:33:54:302,YLKV_982,deactivate,ask,ZUQJJGZXSG,None,None
09:33:54:725,WQMD_156,activate,ask,DZVLDHBUJO,13550,60
09:33:55:412,VDYK_729,activate,bid,ZWNNEHEDBX,12806,405
09:33:56:074,NCDC_493,activate,ask,OZOIWFMQEW,13513,42
09:33:56:095,CLPE_513,activate,ask,GGDGUBEOXF,13665,324
09:33:56:248,TSAO_461,activate,bid,AIISVICJBA,13511,54
09:33:56:734,CIUN_584,activate,bid,RCAHNBLCUH,13495,810
09:33:56:827,LAQV_775,activate,ask,NKIJYDQHOX,13545,108
09:33:57:133,VDYK_729,activate,bid,LZSXVPCMDG,13431,80
09:33:57:434,SUEP_957,activate,bid,MFFEEXTCDY,13426,108
09:33:57:527,PLFG_686,activate,bid,FAFUKUOHXS,13511,320
09:33:58:189,XEDQ_246,activate,bid,YBYMFIBWMK,13470,324
09:33:58:486,XEDQ_246,deactivate,bid,IPFJSCDPPN,None,None
09:33:59:119,LQLX_167,activate,ask,RVHKFTBFAN,13523,30
09:33:59:415,KZQQ_502,activate,ask,MZGHSXKHBT,13582,64
09:33:59:696,SUEP_957,activate,bid,BFFPGYMGUT,13508,64
09:34:00:334,ONGP_558,activate,ask,DFCFRAKQWD,13512,220
09:34:00:772,PLFG_686,activate,ask,VIQLDNAEMI,13537,189
09:34:00:826,QQKN_297,activate,bid,PJOKUMCFGS,13500,405
09:34:00:968,RSMB_782,activate,ask,ENAUJSUQXN,13516,48
09:34:00:993,YIZD_457,activate,ask,BGLGEUHZSK,13681,24
09:34:01:033,VSND_685,activate,ask,VIHZCAPFGZ,13515,24
09:34:01:513,BFDD_288,activate,ask,IGREBPWNIC,13563,72
09:34:01:706,ZBVS_913,activate,bid,HATVLSEZVU,13076,180
09:34:01:951,TKNN_074,activate,bid,MIKKDOXTXU,13195,120
09:34:02:276,VDYK_729,activate,bid,CZUFUWIWBO,13506,120
09:34:02:596,DJGA_355,activate,bid,DJBOEGDOJX,13495,90
09:34:02:844,ILQT_147,activate,ask,ULNBEVYEHE,13513,48
09:34:03:509,ONGP_558,activate,bid,HBGXRPAOKZ,13356,180
09:34:03:621,FFLO_530,activate,ask,ZSZEFWPKHN,13589,144
09:34:03:813,HPOX_202,activate,ask,EVLHJKQXSG,13538,144
09:34:04:336,RSMB_782,activate,bid,BUHJBIHWAT,13343,32
09:34:04:669,LFDQ_061,activate,bid,LTHPZUJUJD,13450,108
09:34:05:236,GMCR_054,activate,ask,ETNUEGHBGE,13616,378
09:34:05:813,ONGP_558,activate,bid,DXRAHJFDHY,13498,63
09:34:06:411,FZSQ_738,activate,bid,OCIRYWHQJY,13480,42
09:34:06:626,KIUK_592,activate,bid,YHGJJPJBON,13488,576
09:34:06:860,KIUK_592,deactivate,ask,KMJGLPVLCN,None,None
09:34:07:372,PLFG_686,activate,bid,BAKZNANNMC,13367,162
09:34:07:501,ONGP_558,activate,ask,SYLEZATBAV,14085,864
09:34:07:784,VCIO_035,activate,bid,ZSANRPZIMC,13509,30
09:34:08:340,TSDU_755,activate,bid,WSGPCXNLGW,13442,360
09:34:08:461,FZSQ_738,activate,bid,HAJFAGHZUR,13310,120
09:34:09:092,RPVI_427,activate,bid,OYROVCQYEM,13197,168
09:34:09:361,DAAN_057,activate,bid,DQNQMZYFBR,13511,504
09:34:09:688,ZEWX_502,activate,ask,DOWNLHRTTW,13522,144
09:34:09:867,ZEWX_502,deactivate,bid,NLNXCWMURP,None,None
09:34:10:258,LFDQ_061,activate,ask,QPVYKSHECW,13553,32
09:34:10:323,ILQT_147,activate,bid,NUZPUQIBQV,13497,30
09:34:10:910,LVZD_988,activate,bid,BTPFVKYLDZ,13497,72
09:34:11:306,BDUV_963,activate,bid,WMHHCHJSAO,13213,72
09:34:11:421,CIUN_584,activate,ask,XNVLJRQKRQ,13516,72
09:34:12:068,CLPE_513,activate,bid,ZHOLFCDIPW,13449,112
09:34:12:607,GOKJ_013,activate,ask,OJHKPQDPKY,13521,80
09:34:13:070,GOKJ_013,deactivate,ask,RKRJIMEOAJ,None,None
09:34:13:581,JVMG_863,activate,bid,YZSFGCOWPI,13404,180
09:34:13:714,YCMY_801,activate,ask,NHKTUTLVRI,13670,135
09:34:13:898,MUMV_408,activate,bid,PKJVQBSYYF,13462,80
09:34:14:503,LFDQ_061,activate,bid,AYLPMPWDNT,13452,12
09:34:14:807,ROEX_888,activate,ask,TGWUWIOUCH,13742,3
09:34:15:011,EDAZ_814,activate,ask,STMTSQONNM,13598,360
09:34:15:599,ILQT_147,activate,ask,HPJFJGSCGU,13518,120
09:34:16:085,BMDN_002,activate,bid,RSFCHESFJW,13491,30
09:34:16:506,VDYK_729,activate,ask,IUAOLVZJFZ,13569,12
09:34:16:896,NFCJ_991,activate,ask,UNCDSMOJRM,13839,216
09:34:17:038,ZVJA_679,activate,bid,MYSNCHLPAA,13411,9
09:34:17:098,YKYS_500,activate,ask,HSZMXHFYRH,13574,264
09:34:17:136,ROEX_888,activate,ask,GUMTNHZLDF,13559,120
09:34:17:548,ROEX_888,activate,ask,QQDMNGPCMM,13556,60
09:34:18:012,QQKN_297,activate,bid,HYRFJWNOUL,13487,120
09:34:18:693,AIWX_780,activate,ask,BQIAKBJIIB,13672,96
09:34:19:294,YLKV_982,activate,bid,MBWVZIFNHA,13218,160
09:34:19:731,ZBVS_913,activate,bid,PBIIOIETEI,13455,144
09:34:19:891,ZTBU_684,activate,bid,XENJHNGOFC,13290,18
09:34:20:484,YCMY_801,activate,bid,TWTHJOOACX,13501,50
09:34:20:520,USBV_898,activate,ask,IWCMFQYCSN,13528,72
09:34:20:698,ZABL_910,activate,ask,UNMMKECWGP,13518,72
09:34:21:233,ZABL_910,deactivate,ask,KCACSNTVVV,None,None
09:34:21:799,MUMV_408,activate,ask,FXWQGRGBEE,13561,192
09:34:21:800,CIUN_584,activate,bid,ISLVIFDAVP,13007,576
09:34:22:166,LFDQ_061,activate,ask,WEUOZGRKIQ,13521,150
09:34:22:534,EDAZ_814,activate,ask,FHQOOFYEFQ,13539,216
09:34:23:084,PCSH_366,activate,bid,JPYADNYNCO,13478,180
09:34:23:305,GHHY_942,activate,bid,YODGDUAQVW,13436,54
09:34:23:374,KDVX_065,activate,bid,TMUEZHQBXT,13493,160
09:34:23:579,YKYS_500,activate,bid,KUTDQBJXIU,13444,63
09:34:24:122,WTJS_734,activate,bid,DHZANFKJYO,13016,210
09:34:24:255,WTJS_734,deactivate,bid,KSJGWPAWTD,None,None
09:34:24:442,MDWV_305,activate,ask,FRPSHKOBGV,13514,128
09:34:25:073,PLFG_686,activate,ask,KLWZZIWFSO,13789,240
09:34:25:738,HPOX_202,activate,bid,IAZCGYXUMG,13480,360
09:34:25:865,AIWX_780,activate,ask,QEIXHZFLOE,13520,144
09:34:26:470,ZAXI_217,activate,bid,DCMRIVDUGO,13221,40
09:34:26:694,WTJS_734,activate,bid,KNUYLLDEEI,13066,210
09:34:26:917,ROEX_888,activate,ask,YXYEVSKBOV,13584,27
