,Unnamed: 0,title,Sentiment
205,338,yes concentrate on your constituency as you hv lost your  relevance and exposed in north or central india here by opposing  article     be there at least for  month,0
206,339, bbchindi  was a follower of all videos posted by bbc after removal of  article     from jk seen only negative reporting from you guys a tweet from a comman man wont make and difference but u lost one follower,0
207,341,yes that was the one he is angry that  article     was revoked and he was asking for this rights,0
208,342,the idiots saying it’s fake should enlarge the first pic and see what’s written on the white poster it says “abrogation of  article     not acceptable” these images are from indian occupied kashmir the flags of azad kashmir indicates people’s desire to merge with pakistan,0
209,343,britain called us as indian occupied kashmir while kashmir is now being integrated fully into india minus the idiotic  article     here is what real united kingdom looks like please  use this map for any future reference in solidarity with people who continue to be occupied by uk  ,0
210,344,kashmir is happy post  article     only idiots from al jazeera are promoting some fake news from old pictures   twittercommaheshjoshimj    …,0
211,345, kashmirwithmodi  it is modi govt which is finally fulfilling the aspirations of the people of jk the tyranny of the decades old law finally came to an end by showing  article     the door the govt reiterates that jk is an integral part of indiavia namo app,1
212,346,article     why modi’s kashmir strategy can also save silicon valley   indiatodayinnewsanalysis    …  via indiatoday  most stupid comparison by an innocent kid,1
213,348, narendramodi  sir abolishing  article     is a good decision proud of you,1
214,350,   always thought that chidambaram was a intelligent person but fail to understand his statement if it were a hindu dominated place would there be a    in the first place in which case we should have had    in whole of indiaproves he is politician not a statesman,1
215,351,before august    what’s   dynasty bhakts it is just an  article  nehru imposed to protect whole jammu  kashmirafter august   what’s  article     dynasty bhakts kashmiri muslims are in danger goi wants to change demographyoh not jammu    twittercomjhasanjaystat    …,1
216,352, bignews  home minister amitshah  while addressing a gathering at jind in haryana  said pm narendramodi  scrapped  article     in  days which congress  government couldn’t do in  years due to vote bank politics pictwittercomihdsmoxlto,0
217,353,for indians jamu  kasmir was it is and it will remain integral part of india with or without     article  it was settled in  when raja hari singh accepted accession to indian  later this bill came just to  pleased few familes and make them rich  and now gone,1
