,Unnamed: 0,Unnamed: 0.1,title,Sentiment,Noun_Word
444,444,733,all senior journalists in india call the abrogation of  article     and  article   from kashmir a nondemocratic move and the act of snatching its right from kashmirtrueeidafterfreekashmir ,1,"['journalists', 'india', 'abrogation', 'article', 'article', 'kashmir', 'move', 'act', 'right']"
445,445,735,although they are not reporting to this raul vinchi but still he is pappu i am sure he doesnt even know anything about  article     no one should take him seriously not even the khangress teamonce a pappu always a pappurssurjewala  am i right,1,"['raul', 'vinchi', 'article', 'one', 'khangress', 'teamonce', 'pappu', 'pappurssurjewala']"
446,446,737,post scrapping of  article     jk to organise first investors’ summit in october  the…   googlfbhwqkwq  ,1,"['post', 'scrapping', 'article', 'investors', 'summit']"
447,447,740,any person who believes in democracy know removal of  article     is unconstitutional times now the boot licking channel of bjp proves daily in their news they like even to lick toilet boots of bjp too shame on times now the useless channel,0,"['person', 'democracy', 'removal', 'article', 'times', 'boot', 'channel', 'bjp', 'news', 'toilet', 'boots', 'bjp', 'shame', 'times', 'channel']"
448,448,741,doesnt matter   bjp building ram mandir removed  article      values indian culture  not trying to make india into making western country  dont hate hindus and other indian origin religionthats y ppl connect  left vs right hardly common man care,0,"['bjp', 'building', 'ram', 'mandir', 'article', 'culture', 'india', 'country', 'hindus', 'origin', 'religionthats', 'man']"
449,449,742,the entirety of issue kashmir was never about  article     thats primary reason its a ridiculous  comparison to make,1,"['entirety', 'issue', 'kashmir', 'article', 'reason', 'comparison']"
450,450,743,misogyny at its peak when bjp politicans  indians talking about marrying kashmiri girls banner sited at the residence of vijay goel bjp minister of state for parliamentary affairs it says since we have erased  article     your smile is amazing kashmirwantsfreedom  kashmir pictwittercomsqitsccvvj,1,"['misogyny', 'peak', 'bjp', 'politicans', 'indians', 'kashmiri', 'girls', 'banner', 'residence', 'vijay', 'goel', 'bjp', 'minister', 'state', 'affairs', 'article', 'smile', 'kashmirwantsfreedom', 'kashmir', 'pictwittercomsqitsccvvj']"
451,451,748, kashmirlooksahead  i am happy to observe that people in jk are feeling excited happy and hopeful abrogation of  article     has brought about a feeling of change of destiny my advice to my kashmiri friends start with a strong determination stop worrying and start living  ,1,"['people', 'abrogation', 'article', 'feeling', 'change', 'destiny', 'advice', 'friends', 'determination']"
452,452,751,the best analaysis of situation prevailing in jk today after scraping the autonomy of jk and breaking it into  by misusing  article     unconstitutionally by pm modi led bjp govt,1,"['analaysis', 'situation', 'today', 'autonomy', 'article', 'pm', 'modi', 'bjp', 'govt']"
453,453,755,indian govt  indian media is lying sacks of shit kashmirintifada  indianterroristarmy  kashmirwantsfreedom  kashmirplebicite  article     tear gas at kashmir rally india denies happened     ,0,"['govt', 'media', 'sacks', 'shit', 'kashmirintifada', 'kashmirwantsfreedom', 'kashmirplebicite', 'article', 'tear', 'gas', 'rally', 'india']"
454,454,757,roja a tamil girl from sundarapandiapuram tirunelveli is completely shaken by the removal of  article    her husband rishi is in the kashmir valley  is not reachable the muscular nationalism has separated this young couplefile pic of the couple during happier times  pictwittercomqueertrzdq,1,"['roja', 'girl', 'tirunelveli', 'removal', 'article', 'husband', 'rishi', 'valley', 'nationalism', 'couplefile', 'pic', 'couple', 'times']"
455,455,758,shehla r u blind  deaf or a mindless person  article     has been removed by majority in parliament and in democracy  majority wins   twittercomshehlarashid    …,0,"['shehla', 'r', 'u', 'deaf', 'person', 'article', 'majority', 'parliament', 'democracy', 'majority', 'twittercomshehlarashid']"
456,456,759,those who supported   india is asking themif this was so important and life changing why was this  article  not made permanent after all those people had large mandates and could have removed the temporary status of  article    pm narendramodi,1,"['india', 'themif', 'life', 'article', 'people', 'mandates', 'status', 'article', 'pm', 'narendramodi']"
457,457,763,but guess a very very few may be  ppl f this mediafilm industry has come out in support of abolition f  article  to fir deshbhakti movie kyun dekheny to burn my pockets for jehadi bhaand bollywood   twittercomrepublicstatu    …,0,"['ppl', 'mediafilm', 'industry', 'support', 'abolition', 'article', 'fir', 'movie', 'kyun', 'dekheny', 'pockets', 'bhaand', 'bollywood', 'twittercomrepublicstatu']"
458,458,764, kashmirwithmodi lakhs of people could not fight polls or vote in state elections these were refugees from other side of the border other states ensured them democratic rights but it did not happen in jk this changes with revocation of  article    via namo app,0,"['kashmirwithmodi', 'lakhs', 'people', 'polls', 'vote', 'state', 'elections', 'refugees', 'side', 'border', 'states', 'rights', 'changes', 'revocation', 'article', 'namo', 'app']"
459,459,768,kashmir how govt used  article     to end special status to jk  india news   indiatodayinindiastoryka    …,1,"['govt', 'article', 'status', 'india', 'news', 'indiatodayinindiastoryka']"
460,460,770,for anti nationalist and specially dedicated to congressis who are creating propaganda against bjp on  article     revolution   ,1,"['congressis', 'propaganda', 'bjp', 'article', 'revolution']"
461,461,774, amitshah  sir i convey my congratulation for revocation of  article      for rendering benefits to aam kasmiris by stopping of mrgnazadmrdraja  mr syachury at srinagar is an extraordinary good work on the part of goi as their main motto to play onesided politics,1,"['amitshah', 'sir', 'congratulation', 'revocation', 'article', 'benefits', 'aam', 'kasmiris', 'mrgnazadmrdraja', 'mr', 'syachury', 'srinagar', 'work', 'part', 'goi', 'motto', 'politics']"
462,462,776,the rally is organised to mark india’s independence day as black day to protest the decision to revoke  article     depriving the ihk of its autonomous status this message has been sent to the heads of all government schools on monday morning   achingnonteachingstaffattendblackdayrallyinlahoreasap   …,1,"['rally', 'india', 'independence', 'day', 'day', 'decision', 'article', 'ihk', 'status', 'message', 'heads', 'government', 'schools', 'morning']"
463,463,777,happy independence day to all indians out there this year is going to be a special independence day because  article     has been removed from jammu and kashmirhappy independence day to all,1,"['independence', 'day', 'indians', 'year', 'independence', 'day', 'article', 'jammu', 'independence', 'day']"
464,464,780,from my parents entire jammu province jammu udhampur poonch and rajouri is so happy with the removal of  article     that they have been distributing halwa since tuesday,1,"['parents', 'jammu', 'province', 'jammu', 'udhampur', 'poonch', 'rajouri', 'removal', 'article', 'halwa', 'tuesday']"
465,465,781,bbc news   article     tear gas at kashmir rally india denies happened       … is this bbcs own footage or borrowed from reuters as stated in bbctamil where are the policemen who are shooting unconvincing video appears to be doctored,1,"['bbc', 'news', 'article', 'tear', 'gas', 'rally', 'india', 'bbcs', 'footage', 'reuters', 'bbctamil', 'policemen', 'video']"
466,466,782,bro sardesairajdeep  is there a painless treatment for a chronic disease  what about those  badsahas with black money what about those who were taking advantage of the  article      enter loksabha with few thousand votes and stalwarts lost in few votes answer all of them,0,"['bro', 'sardesairajdeep', 'treatment', 'disease', 'badsahas', 'money', 'advantage', 'article', 'loksabha', 'votes', 'stalwarts', 'votes']"
467,467,784,on this august   happy raksha bandhan thread tying ceremony  indian sisters will be at loss by rs    because  article     is already removed on  brother for example will offer rs  only in place of rs  and so on sis im demonitized,1,"['raksha', 'bandhan', 'thread', 'ceremony', 'sisters', 'loss', 'rs', 'article', 'brother', 'example', 'place', 'sis']"
468,468,788,the shameful coverage of the western media especially bbc and cnn about the removal of  article     is not surprising since england has always hated india from churchill s time they saw to it that they left a broken and bleeding india they cannot believe that we are rising up,0,"['coverage', 'media', 'cnn', 'removal', 'article', 'england', 'india', 'churchill', 'time', 'india']"
469,469,790,congress party making self goal for supporting  article    if congress party support  article     it will be a historical mistake,1,"['congress', 'party', 'self', 'goal', 'article', 'congress', 'party', 'support', 'article', 'mistake']"
470,470,794,every kashmiri girl should be free they have every right to be educated  and every right to love and chose for what they want to to this day india india is going bring a change to kashmiri girl by removing  article   ,1,"['girl', 'right', 'right', 'day', 'india', 'india', 'change', 'girl', 'article']"
471,471,796,if by music you mean a repeat of the  general election well worth it even internally opposition parties aligned on scrapping  article     this website and western media that have not remotely covered the issue for  years are suddenly thought leaders on this matter lol,1,"['music', 'repeat', 'election', 'opposition', 'parties', 'article', 'website', 'media', 'issue', 'years', 'leaders', 'matter', 'lol']"
472,472,798, sudhirchaudhary  your dna analysis is worth appreciating today i got video of french journalist who has criticized bbc and appreciated govt move on  article    ,1,"['sudhirchaudhary', 'dna', 'analysis', 'today', 'video', 'journalist', 'bbc', 'govt', 'move', 'article']"
473,473,801,article     and the rough ride ahead   telegraphindiacomopinionarticl    …,0,"['article', 'ride', 'telegraphindiacomopinionarticl']"
474,474,803,would like to inform the learned pchidambaramin  that a special status clause like  article     would have never been accorded to any hindu majority state in the first place so no question of removing it did any hindu dominated state get such status everplease clarify,1,"['pchidambaramin', 'status', 'clause', 'article', 'majority', 'state', 'place', 'question', 'hindu', 'state', 'status', 'everplease']"
475,475,804,the government of india has failed in diplomacy by letting pakistan and china internationalise our internal issue  article     which has not happened in several recent decades,0,"['government', 'diplomacy', 'pakistan', 'china', 'issue', 'article', 'decades']"
476,476,805,of course and shouldnt india have the same right to do so if some people try to make nuisance after removal of  article     in kashmiri just hope china agrees to this,1,"['course', 'india', 'right', 'people', 'nuisance', 'removal', 'article', 'kashmiri', 'china']"
477,477,806,your p article     rank is of no consequence serving your own people is just ask the hindu hriday samrat when does upse mean and he say its a complex form of dhokla in gujarat,0,"['p', 'article', 'rank', 'consequence', 'people', 'hindu', 'hriday', 'upse', 'form', 'dhokla', 'gujarat']"
478,478,807,article     divides india but not the  naga independence day on  august with their own flag instead of tricolor  ,1,"['article', 'india', 'naga', 'independence', 'day', 'august', 'flag', 'tricolor']"
479,479,808, kashmirwithmodi the abolition of  article     will herald a new dawn for the people of jammu  kashmir this will open new avenues of employment economic prosperity  freedom for the people of the state  via namo app,1,"['abolition', 'article', 'dawn', 'people', 'jammu', 'kashmir', 'avenues', 'employment', 'prosperity', 'freedom', 'people', 'state', 'namo', 'app']"
480,480,809,there was a narrow domestic wall in between india and jammu kashmir in the form of  article     and now its been removed by our mighty leader narendramodi  jinow just enjoy the freedom dear ,1,"['wall', 'india', 'jammu', 'kashmir', 'form', 'article', 'leader', 'narendramodi', 'jinow', 'freedom', 'dear']"
481,481,810,removal of special status under  article     will lead to kashmir’s allround development amit shah says  india news  times of india   timesofindiaindiatimescomindiaremoval    …,1,"['removal', 'status', 'article', 'kashmir', 'development', 'amit', 'shah', 'india', 'news', 'times', 'india']"
482,482,811,article     should have long delisted  cancelled in interest of j  k for their economic growth it could have been better than switzerland in terms of tourism  also never forget motherland is one  india one change your thoughts incindia   understand the heartbeats  jai hind  twittercomincindiastatu    …,1,"['article', 'interest', 'k', 'growth', 'switzerland', 'terms', 'tourism', 'motherland', 'india', 'thoughts', 'heartbeats', 'hind', 'twittercomincindiastatu']"
483,483,813,the indian move to revoke  article     has plunged the whole jammu and kashmir into chaos another betrayal  ershad mahmud   tnsthenewscompkanotherbetray al   …  via thenewsonsunday,1,"['move', 'article', 'jammu', 'kashmir', 'chaos', 'betrayal', 'ershad', 'tnsthenewscompkanotherbetray', 'thenewsonsunday']"
484,484,814,i never paid any attention on palestine  and kashmir  issues to me these were never the issues its for me was always emotional and ego issues of the india  and jews  people and governments justified by religion  get some information on kashmir  after india  revoke  article      ,1,"['attention', 'issues', 'issues', 'issues', 'india', 'people', 'governments', 'religion', 'information', 'india', 'article']"
485,485,815,rashid was always a weak link,0,"['rashid', 'link']"
486,486,816,so an official confirmation abt violence in kashmir by the mha which they initially denied as per reutersindia  there were more than  miscreants on the streets of kashmir on eid protesting against the scrapping of  article       twittercompibhomeaffairs    …,1,"['confirmation', 'violence', 'kashmir', 'miscreants', 'streets', 'kashmir', 'eid', 'scrapping', 'article', 'twittercompibhomeaffairs']"
487,487,817,dear rajnath singh jistop scaring pakistan by these statements about nuclear policy no first use they are already scared with  article     and now this what do you want bachhe hain wo india ke maaf kardo itna darana bhi sahi nahi bachhekomaafnahikaroge ,0,"['rajnath', 'singh', 'jistop', 'pakistan', 'statements', 'policy', 'use', 'article', 'hain', 'india', 'nahi', 'bachhekomaafnahikaroge']"
488,488,818,the narendra modi government’s audacious move to make  article     redundant scrap  article   and bifurcate the erstwhile state of jammu and kashmir jk into two union territories ut was received in pakistan with shock and awe,0,"['government', 'move', 'article', 'scrap', 'article', 'state', 'jammu', 'kashmir', 'union', 'territories', 'pakistan', 'shock', 'awe']"
489,489,819,you are pathetic for nation and a burden on taxpayers rss is a true indian organisation by seeing your party stand on the  article     i think you are working for a vote bank during elections i have seen wandering around hindu temples right now where are you oops iam differen,0,"['nation', 'burden', 'taxpayers', 'rss', 'organisation', 'party', 'article', 'vote', 'bank', 'elections', 'hindu', 'temples', 'differen']"
490,490,820,voices from jammu  kashmir must be heard says manmohan singh in first remarks on  article       financialexpresscomindianewsvoi    …,1,"['voices', 'jammu', 'kashmir', 'manmohan', 'singh', 'remarks', 'article', 'financialexpresscomindianewsvoi']"
491,491,822,dear shashitharoor  you otherwise seemed intellectual why u making fool of yourself following rahulgandhi  on  article     u know what’s right for the nation and if it’s rights it has to be anyhow done too much of process would have damaged national interest,1,"['shashitharoor', 'fool', 'rahulgandhi', 'article', 'u', 'nation', 'rights', 'process', 'interest']"
492,492,825,article     the sinister shadow created to serve one family sheikh abdullah by nehru brought down the nation many soldiers lost their lives terrorism flourished pakistan took advantage hindus and       …,0,"['article', 'shadow', 'family', 'sheikh', 'nehru', 'nation', 'soldiers', 'lives', 'terrorism', 'pakistan', 'advantage', 'hindus']"
493,493,826,the messaging by govt of india post abrogation of  article     has been flawless i cannot point to one thing that has not been done right,1,"['messaging', 'govt', 'india', 'post', 'abrogation', 'article', 'thing']"
494,494,829, kashmirwithmodi panchayats led by their sarpanches have taken development schemes such as electricity for all making the region odf  more to the grassroots with this revocation of  article     i am sure they will do even better now says pm via namo app,1,"['panchayats', 'sarpanches', 'development', 'schemes', 'electricity', 'region', 'odf', 'grassroots', 'revocation', 'article', 'pm', 'namo', 'app']"
495,495,830,dont forget to meet the lion of ladakh mpladakh  he will guide u very well he is waiting for u to describe the situation of ladakh after  article     ,1,"['lion', 'mpladakh', 'u', 'situation', 'ladakh', 'article']"
496,496,831,rohitji i will appreciate media praising  explaining about better future for kashmirs stepthere will be only  only few people who are against this     article  opposition,1,"['rohitji', 'media', 'future', 'kashmirs', 'people', 'article', 'opposition']"
497,497,833,looks like u r not pro lgbtq  americans watch out he is anti lgbtq  kashmir was a regressive state till  article     wasstruck down,0,"['u', 'americans', 'kashmir', 'state', 'article']"
498,498,835,sheikh abdulla wanted  article     special powers nehru gave it to himboth of them created this  article  with out asking the opinion of people and so to remove it also we dont need to check opinion of peopleit was specified clearly in constitution as a temporary provision,1,"['sheikh', 'article', 'powers', 'nehru', 'himboth', 'article', 'opinion', 'people', 'opinion', 'peopleit', 'constitution', 'provision']"
499,499,836,pak we will respond strongly if india does something in kashmirindia removed  article    pak we will respond strongly if india does something on pokindia takes over pokpak we will respond strongly if india does something on balochistanindia lolblackday,1,"['pak', 'india', 'kashmirindia', 'article', 'pak', 'india', 'pokindia', 'pokpak', 'india', 'balochistanindia', 'lolblackday']"
